latitude,longitude,country_code,time_stamp,diff,app_name,carrier_name
42.3,-71.1,us,2017-12-13,0,Netflix_Sep22,verizon
42.3,-71.1,us,2017-12-13,0,Netflix_Sep22,verizon
37.2,-80.4,us,2017-12-13,0,Netflix_Sep22,verizon
37.2,-80.4,us,2017-12-13,0,Netflix_Sep22,verizon
37.2,-80.4,us,2017-12-13,0,Netflix_Sep22,verizon
41.3,-96.2,us,2017-12-14,0,Netflix_Sep22,verizon
33.8,-118.2,us,2017-12-14,0,Netflix_Sep22,verizon
33.8,-118.2,us,2017-12-14,0,Netflix_Sep22,verizon
,,,2018-01-11,0,Netflix_Sep22,verizon
,,,2018-01-11,0,Netflix_Sep22,verizon
43.2,-71.1,us,2018-01-12,0,Netflix_Sep22,verizon
43.2,-71.1,us,2018-01-12,0,Netflix_Sep22,verizon
43.2,-71.1,us,2018-01-12,0,Netflix_Sep22,verizon
43.2,-71.1,us,2018-01-12,0,Netflix_Sep22,verizon
39.3,-76.8,us,2018-01-17,0,Skype_,verizon
40.7,-74.0,us,2018-01-17,0,Netflix_Sep22,verizon
40.7,-74.0,us,2018-01-17,1,Netflix_Sep22,verizon
40.7,-74.0,us,2018-01-17,1,Netflix_Sep22,verizon
40.7,-74.0,us,2018-01-17,1,Netflix_Sep22,verizon
40.7,-74.0,us,2018-01-17,1,Netflix_Sep22,verizon
,,,2018-01-17,0,Skype_,verizon
38.7,-85.1,us,2018-01-18,1,Netflix_Sep22,verizon
38.7,-85.1,us,2018-01-18,0,Netflix_Sep22,verizon
38.8,-77.1,us,2018-01-18,0,Skype_,verizon
38.8,-77.1,us,2018-01-18,0,Skype_,verizon
38.8,-77.1,us,2018-01-18,0,Skype_,verizon
38.8,-77.1,us,2018-01-18,0,Skype_,verizon
42.2,-71.6,us,2018-01-18,0,Skype_,verizon
32.3,-86.4,us,2018-01-18,1,Netflix_Sep22,verizon
32.3,-86.4,us,2018-01-18,1,Netflix_Sep22,verizon
40.9,-73.3,us,2018-01-18,0,Skype_,verizon
,,,2018-01-18,1,Netflix_Sep22,verizon
,,,2018-01-18,0,Netflix_Sep22,verizon
27.6,-99.5,mx,2018-01-18,0,Netflix_Sep22,verizon
27.6,-99.5,mx,2018-01-18,0,Netflix_Sep22,verizon
39.4,-76.6,us,2018-01-18,1,Netflix_Sep22,verizon
39.4,-76.6,us,2018-01-18,1,Netflix_Sep22,verizon
42.6,-82.9,ca,2018-01-18,1,Netflix_Sep22,verizon
42.6,-82.9,ca,2018-01-18,1,Netflix_Sep22,verizon
39.7,-75.8,us,2018-01-18,0,Skype_,verizon
39.1,-84.5,us,2018-01-18,1,Netflix_Sep22,verizon
35.1,-90.0,us,2018-01-18,1,Netflix_Sep22,verizon
35.1,-90.0,us,2018-01-18,1,Netflix_Sep22,verizon
39.1,-84.5,us,2018-01-18,0,Netflix_Sep22,verizon
37.7,-122.1,us,2018-01-18,0,Netflix_Sep22,verizon
39.2,-84.2,us,2018-01-18,0,Netflix_Sep22,verizon
39.2,-84.2,us,2018-01-18,0,Netflix_Sep22,verizon
39.0,-95.2,us,2018-01-18,1,Netflix_Sep22,verizon
39.0,-95.2,us,2018-01-18,1,Netflix_Sep22,verizon
37.7,-122.1,us,2018-01-18,0,Netflix_Sep22,verizon
42.1,-91.6,us,2018-01-18,0,Netflix_Sep22,verizon
37.7,-122.1,us,2018-01-18,0,Netflix_Sep22,verizon
42.1,-91.6,us,2018-01-18,0,Netflix_Sep22,verizon
32.8,-117.2,us,2018-01-18,1,Netflix_Sep22,verizon
32.8,-117.2,us,2018-01-18,0,Netflix_Sep22,verizon
33.4,-111.5,us,2018-01-18,0,Netflix_Sep22,verizon
40.7,-75.3,us,2018-01-18,1,Netflix_Sep22,verizon
47.4,-122.2,us,2018-01-18,0,Netflix_Sep22,verizon
40.0,-75.1,us,2018-01-18,0,Skype_,verizon
42.5,-71.1,us,2018-01-18,0,Skype_,verizon
40.6,-74.0,us,2018-01-18,0,Skype_,verizon
33.4,-111.5,us,2018-01-18,0,Netflix_Sep22,verizon
47.4,-122.2,us,2018-01-18,1,Netflix_Sep22,verizon
40.5,-74.4,us,2018-01-18,0,Netflix_Sep22,verizon
43.1,-76.1,us,2018-01-18,0,Skype_,verizon
40.5,-80.0,us,2018-01-18,0,Skype_,verizon
40.8,-74.5,us,2018-01-18,0,Skype_,verizon
43.0,-76.0,us,2018-01-18,0,Skype_,verizon
,,,2018-01-18,0,Netflix_Sep22,verizon
39.7,-84.2,us,2018-01-18,0,Netflix_Sep22,verizon
42.3,-71.8,us,2018-01-18,1,Netflix_Sep22,verizon
42.3,-71.8,us,2018-01-18,1,Netflix_Sep22,verizon
37.4,-122.0,us,2018-01-18,1,Netflix_Sep22,verizon
35.7,-81.2,us,2018-01-18,1,Netflix_Sep22,verizon
37.6,-77.6,us,2018-01-18,0,Skype_,verizon
39.1,-77.2,us,2018-01-18,1,Netflix_Sep22,verizon
35.1,-81.7,us,2018-01-18,1,Netflix_Sep22,verizon
,,,2018-01-18,0,Netflix_Sep22,verizon
37.5,-77.6,us,2018-01-18,0,Netflix_Sep22,verizon
37.6,-122.0,us,2018-01-18,0,Netflix_Sep22,verizon
45.5,-122.7,us,2018-01-18,0,Netflix_Sep22,verizon
39.1,-77.2,us,2018-01-18,0,Netflix_Sep22,verizon
35.0,-94.6,us,2018-01-18,0,Netflix_Sep22,verizon
,,,2018-01-18,1,Netflix_Sep22,verizon
42.9,-78.7,us,2018-01-18,1,Netflix_Sep22,verizon
39.4,-76.6,us,2018-01-18,1,Netflix_Sep22,verizon
42.5,-71.3,us,2018-01-18,0,Netflix_Sep22,verizon
47.3,-122.2,us,2018-01-18,0,Netflix_Sep22,verizon
42.5,-83.5,us,2018-01-18,0,Netflix_Sep22,verizon
41.5,-90.5,us,2018-01-18,0,Netflix_Sep22,verizon
38.8,-77.0,us,2018-01-18,0,Skype_,verizon
47.3,-122.2,us,2018-01-18,1,Netflix_Sep22,verizon
42.5,-83.5,us,2018-01-18,0,Netflix_Sep22,verizon
30.4,-97.7,us,2018-01-18,0,Netflix_Sep22,verizon
44.2,-94.0,us,2018-01-18,0,Netflix_Sep22,verizon
39.1,-76.5,us,2018-01-18,0,Netflix_Sep22,verizon
42.3,-71.0,us,2018-01-18,0,Netflix_Sep22,verizon
32.9,-96.8,us,2018-01-18,0,Skype_,verizon
41.5,-90.5,us,2018-01-18,0,Netflix_Sep22,verizon
,,,2018-01-18,0,Skype_,verizon
34.1,-118.4,us,2018-01-18,0,Netflix_Sep22,verizon
42.9,-85.6,us,2018-01-18,0,Netflix_Sep22,verizon
36.3,-115.1,us,2018-01-18,0,Netflix_Sep22,verizon
,,,2018-01-18,0,Netflix_Sep22,verizon
47.1,-88.5,us,2018-01-18,0,Netflix_Sep22,verizon
29.0,-82.7,us,2018-01-18,0,Netflix_Sep22,verizon
29.6,-95.6,us,2018-01-18,0,Netflix_Sep22,verizon
38.2,-85.7,us,2018-01-18,0,Netflix_Sep22,verizon
40.4,-74.6,us,2018-01-18,0,Skype_,verizon
40.0,-105.3,us,2018-01-18,0,Netflix_Sep22,verizon
41.6,-93.8,us,2018-01-18,0,Netflix_Sep22,verizon
42.3,-71.0,us,2018-01-18,0,Netflix_Sep22,verizon
42.5,-71.3,us,2018-01-18,0,Netflix_Sep22,verizon
36.8,-119.7,us,2018-01-18,0,Netflix_Sep22,verizon
34.2,-119.2,us,2018-01-18,0,Skype_,verizon
44.9,-93.3,us,2018-01-18,0,Netflix_Sep22,verizon
40.5,-111.9,us,2018-01-18,0,Netflix_Sep22,verizon
40.8,-74.0,us,2018-01-18,0,Netflix_Sep22,verizon
35.1,-81.7,us,2018-01-18,0,Netflix_Sep22,verizon
28.5,-82.2,us,2018-01-18,0,Netflix_Sep22,verizon
40.0,-75.3,us,2018-01-18,0,Netflix_Sep22,verizon
40.7,-74.0,us,2018-01-18,0,Netflix_Sep22,verizon
47.3,-122.2,us,2018-01-18,0,Netflix_Sep22,verizon
43.6,-116.2,us,2018-01-18,0,Netflix_Sep22,verizon
39.9,-75.3,us,2018-01-18,0,Skype_,verizon
42.9,-85.5,us,2018-01-18,0,Netflix_Sep22,verizon
39.1,-108.5,us,2018-01-18,0,Netflix_Sep22,verizon
36.0,-86.8,us,2018-01-18,0,Netflix_Sep22,verizon
25.8,-80.2,us,2018-01-18,1,Netflix_Sep22,verizon
40.4,-80.0,us,2018-01-18,0,Skype_,verizon
,,,2018-01-18,0,Netflix_Sep22,verizon
40.4,-74.6,us,2018-01-18,0,Skype_,verizon
40.1,-75.9,us,2018-01-18,0,Netflix_Sep22,verizon
43.1,-77.7,ca,2018-01-18,1,Netflix_Sep22,verizon
42.0,-88.0,us,2018-01-18,0,Netflix_Sep22,verizon
39.1,-108.5,us,2018-01-18,0,Netflix_Sep22,verizon
,,,2018-01-18,0,Netflix_Sep22,verizon
42.3,-83.2,ca,2018-01-18,1,Netflix_Sep22,verizon
29.0,-82.7,us,2018-01-18,0,Netflix_Sep22,verizon
34.1,-93.1,us,2018-01-18,0,Netflix_Sep22,verizon
34.0,-81.0,us,2018-01-18,1,Netflix_Sep22,verizon
25.8,-80.2,us,2018-01-18,1,Netflix_Sep22,verizon
42.5,-71.5,us,2018-01-18,0,Skype_,verizon
25.9,-80.3,us,2018-01-18,0,Netflix_Sep22,verizon
47.3,-122.2,us,2018-01-18,0,Netflix_Sep22,verizon
,,,2018-01-18,0,Netflix_Sep22,verizon
40.6,-73.7,us,2018-01-18,0,Netflix_Sep22,verizon
41.0,-74.4,us,2018-01-18,0,Netflix_Sep22,verizon
47.6,-122.1,us,2018-01-18,0,Netflix_Sep22,verizon
41.9,-88.4,us,2018-01-18,0,Netflix_Sep22,verizon
37.6,-77.5,us,2018-01-18,1,Netflix_Sep22,verizon
42.3,-83.2,ca,2018-01-18,0,Netflix_Sep22,verizon
41.2,-81.8,us,2018-01-18,0,Netflix_Sep22,verizon
45.5,-122.7,us,2018-01-18,0,Netflix_Sep22,verizon
25.9,-80.3,us,2018-01-18,0,Netflix_Sep22,verizon
39.8,-89.6,us,2018-01-18,0,Netflix_Sep22,verizon
41.0,-74.4,us,2018-01-18,0,Netflix_Sep22,verizon
33.5,-82.2,us,2018-01-18,0,Netflix_Sep22,verizon
37.5,-77.5,us,2018-01-18,0,Skype_,verizon
,,,2018-01-18,0,Netflix_Sep22,verizon
36.9,-76.3,us,2018-01-18,0,Netflix_Sep22,verizon
38.8,-104.7,us,2018-01-18,0,Netflix_Sep22,verizon
40.6,-73.8,us,2018-01-18,0,Netflix_Sep22,verizon
43.0,-78.8,us,2018-01-18,0,Netflix_Sep22,verizon
32.7,-117.2,us,2018-01-18,0,Netflix_Sep22,verizon
39.7,-105.1,us,2018-01-18,1,Netflix_Sep22,verizon
,,,2018-01-18,0,Netflix_Sep22,verizon
34.3,-118.6,us,2018-01-18,0,Netflix_Sep22,verizon
31.7,-93.1,us,2018-01-18,0,Netflix_Sep22,verizon
47.6,-122.1,us,2018-01-18,0,Netflix_Sep22,verizon
40.8,-74.0,us,2018-01-18,0,Netflix_Sep22,verizon
39.7,-105.1,us,2018-01-18,1,Netflix_Sep22,verizon
32.5,-99.7,us,2018-01-18,0,Netflix_Sep22,verizon
20.0,-155.8,us,2018-01-18,0,Netflix_Sep22,verizon
36.0,-115.2,us,2018-01-18,0,Netflix_Sep22,verizon
44.8,-85.6,us,2018-01-18,0,Netflix_Sep22,verizon
31.8,-106.5,us,2018-01-18,0,Netflix_Sep22,verizon
44.6,-123.3,us,2018-01-18,0,Netflix_Sep22,verizon
31.7,-93.1,us,2018-01-18,0,Netflix_Sep22,verizon
40.7,-73.8,us,2018-01-18,0,Skype_,verizon
42.1,-76.0,us,2018-01-18,0,Netflix_Sep22,verizon
40.5,-89.0,us,2018-01-18,0,Netflix_Sep22,verizon
32.9,-117.2,us,2018-01-18,0,Netflix_Sep22,verizon
45.3,-94.9,us,2018-01-18,0,Netflix_Sep22,verizon
42.5,-71.1,us,2018-01-18,0,Skype_,verizon
47.6,-122.1,us,2018-01-18,0,Netflix_Sep22,verizon
47.5,-122.3,us,2018-01-18,0,Netflix_Sep22,verizon
32.6,-97.2,us,2018-01-18,0,Netflix_Sep22,verizon
39.1,-77.2,us,2018-01-18,0,Netflix_Sep22,verizon
40.1,-75.9,us,2018-01-18,0,Netflix_Sep22,verizon
43.0,-85.6,us,2018-01-18,0,Netflix_Sep22,verizon
,,,2018-01-18,1,Netflix_Sep22,verizon
47.5,-122.3,us,2018-01-18,0,Netflix_Sep22,verizon
40.5,-89.0,us,2018-01-18,0,Netflix_Sep22,verizon
40.7,-74.2,us,2018-01-18,0,Skype_,verizon
42.5,-71.1,us,2018-01-18,0,Skype_,verizon
33.7,-84.3,us,2018-01-18,0,Netflix_Sep22,verizon
40.7,-74.4,us,2018-01-18,0,Skype_,verizon
34.2,-118.6,us,2018-01-18,0,Netflix_Sep22,verizon
47.3,-122.2,us,2018-01-18,0,Netflix_Sep22,verizon
44.8,-85.6,us,2018-01-18,0,Netflix_Sep22,verizon
37.5,-77.5,us,2018-01-18,0,Skype_,verizon
41.1,-82.7,us,2018-01-18,0,Netflix_Sep22,verizon
40.3,-74.7,us,2018-01-18,0,Netflix_Sep22,verizon
47.6,-122.1,us,2018-01-18,0,Netflix_Sep22,verizon
45.1,-93.6,us,2018-01-18,0,Netflix_Sep22,verizon
47.1,-88.5,us,2018-01-18,0,Netflix_Sep22,verizon
41.1,-73.8,us,2018-01-18,0,Skype_,verizon
44.8,-73.3,us,2018-01-18,0,Netflix_Sep22,verizon
33.5,-112.1,us,2018-01-18,0,Netflix_Sep22,verizon
48.5,-122.6,us,2018-01-18,0,Netflix_Sep22,verizon
38.2,-78.4,us,2018-01-18,1,Netflix_Sep22,verizon
47.8,-117.4,us,2018-01-18,0,Netflix_Sep22,verizon
48.8,-122.5,us,2018-01-18,0,Netflix_Sep22,verizon
47.3,-122.4,us,2018-01-18,0,Netflix_Sep22,verizon
33.0,-96.7,us,2018-01-18,0,Skype_,verizon
37.4,-121.9,us,2018-01-18,0,Netflix_Sep22,verizon
,,,2018-01-18,0,Netflix_Sep22,verizon
44.6,-123.3,us,2018-01-18,0,Netflix_Sep22,verizon
44.8,-68.8,us,2018-01-18,0,Netflix_Sep22,verizon
41.7,-88.1,us,2018-01-18,0,Netflix_Sep22,verizon
,,,2018-01-18,0,Netflix_Sep22,verizon
33.2,-97.1,us,2018-01-18,0,Netflix_Sep22,verizon
44.5,-93.2,us,2018-01-18,0,Netflix_Sep22,verizon
48.5,-122.6,us,2018-01-18,0,Netflix_Sep22,verizon
40.7,-74.2,us,2018-01-18,0,Netflix_Sep22,verizon
35.9,-77.9,us,2018-01-18,1,Netflix_Sep22,verizon
33.5,-112.2,us,2018-01-18,0,Netflix_Sep22,verizon
38.7,-104.8,us,2018-01-18,0,Skype_,verizon
39.2,-76.9,us,2018-01-18,0,Skype_,verizon
40.1,-75.9,us,2018-01-18,0,Netflix_Sep22,verizon
41.3,-73.2,us,2018-01-18,1,Netflix_Sep22,verizon
40.0,-82.9,us,2018-01-18,0,Netflix_Sep22,verizon
44.6,-123.3,us,2018-01-18,0,Netflix_Sep22,verizon
36.0,-86.8,us,2018-01-18,0,Netflix_Sep22,verizon
47.6,-122.1,us,2018-01-18,0,Netflix_Sep22,verizon
45.0,-93.3,us,2018-01-18,0,Skype_,verizon
39.0,-85.9,us,2018-01-18,0,Netflix_Sep22,verizon
37.4,-122.0,us,2018-01-18,1,Netflix_Sep22,verizon
35.3,-119.0,us,2018-01-18,0,Netflix_Sep22,verizon
45.1,-93.6,us,2018-01-18,0,Netflix_Sep22,verizon
43.0,-76.0,us,2018-01-18,0,Skype_,verizon
48.5,-122.6,us,2018-01-18,0,Netflix_Sep22,verizon
47.7,-117.1,us,2018-01-18,0,Skype_,verizon
42.9,-78.9,ca,2018-01-18,0,Netflix_Sep22,verizon
42.3,-71.1,us,2018-01-18,1,Netflix_Sep22,verizon
40.0,-75.2,us,2018-01-18,0,Netflix_Sep22,verizon
40.7,-74.4,us,2018-01-18,0,Skype_,verizon
34.0,-84.5,us,2018-01-18,0,Netflix_Sep22,verizon
35.3,-119.0,us,2018-01-18,0,Netflix_Sep22,verizon
45.1,-93.6,us,2018-01-18,0,Netflix_Sep22,verizon
35.3,-91.7,us,2018-01-18,0,Netflix_Sep22,verizon
39.4,-77.4,us,2018-01-18,1,Netflix_Sep22,verizon
37.7,-97.3,us,2018-01-18,0,Netflix_Sep22,verizon
34.1,-118.1,us,2018-01-18,0,Netflix_Sep22,verizon
42.0,-71.1,us,2018-01-18,1,Netflix_Sep22,verizon
40.0,-82.9,us,2018-01-18,0,Netflix_Sep22,verizon
,,,2018-01-18,0,Netflix_Sep22,verizon
43.0,-87.9,us,2018-01-18,0,Netflix_Sep22,verizon
39.0,-85.9,us,2018-01-18,0,Netflix_Sep22,verizon
40.1,-75.9,us,2018-01-18,0,Netflix_Sep22,verizon
,,,2018-01-18,0,Netflix_Sep22,verizon
38.9,-77.0,us,2018-01-18,1,Netflix_Sep22,verizon
37.7,-89.2,us,2018-01-18,1,Netflix_Sep22,verizon
37.2,-80.4,us,2018-01-18,0,Netflix_Sep22,verizon
33.2,-97.1,us,2018-01-18,1,Netflix_Sep22,verizon
30.2,-85.6,us,2018-01-18,0,Netflix_Sep22,verizon
,,,2018-01-18,0,Skype_,verizon
44.5,-93.2,us,2018-01-18,1,Netflix_Sep22,verizon
,,,2018-01-18,0,Netflix_Sep22,verizon
,,,2018-01-18,1,Netflix_Sep22,verizon
44.5,-93.2,us,2018-01-18,0,Netflix_Sep22,verizon
40.1,-75.9,us,2018-01-18,0,Netflix_Sep22,verizon
39.2,-85.9,us,2018-01-18,0,Netflix_Sep22,verizon
42.9,-76.4,us,2018-01-18,0,Netflix_Sep22,verizon
36.1,-79.4,us,2018-01-18,0,Netflix_Sep22,verizon
41.3,-72.9,us,2018-01-18,0,Netflix_Sep22,verizon
43.0,-108.5,us,2018-01-18,0,Netflix_Sep22,verizon
32.5,-84.9,us,2018-01-18,0,Netflix_Sep22,verizon
33.6,-117.9,us,2018-01-18,0,Netflix_Sep22,verizon
,,,2018-01-18,0,Skype_,verizon
,,,2018-01-18,0,Netflix_Sep22,verizon
44.0,-92.5,us,2018-01-18,1,Netflix_Sep22,verizon
34.8,-82.2,us,2018-01-18,0,Netflix_Sep22,verizon
33.0,-117.1,us,2018-01-18,0,Netflix_Sep22,verizon
33.4,-112.1,us,2018-01-18,1,Netflix_Sep22,verizon
37.6,-77.5,us,2018-01-18,1,Netflix_Sep22,verizon
40.0,-74.9,us,2018-01-18,0,Netflix_Sep22,verizon
44.5,-93.2,us,2018-01-18,0,Netflix_Sep22,verizon
36.1,-79.4,us,2018-01-18,0,Netflix_Sep22,verizon
35.3,-91.7,us,2018-01-18,0,Netflix_Sep22,verizon
,,,2018-01-18,0,Netflix_Sep22,verizon
40.1,-75.9,us,2018-01-18,1,Netflix_Sep22,verizon
,,,2018-01-18,0,Netflix_Sep22,verizon
38.9,-76.8,us,2018-01-18,0,Netflix_Sep22,verizon
36.7,-76.2,us,2018-01-18,0,Skype_,verizon
35.9,-78.8,us,2018-01-18,0,Netflix_Sep22,verizon
37.6,-77.5,us,2018-01-18,1,Netflix_Sep22,verizon
43.7,-116.7,us,2018-01-18,0,Netflix_Sep22,verizon
44.0,-73.1,us,2018-01-18,0,Netflix_Sep22,verizon
42.4,-71.2,us,2018-01-18,0,Skype_,verizon
42.2,-87.9,us,2018-01-18,0,Netflix_Sep22,verizon
,,,2018-01-18,0,Skype_,verizon
39.3,-84.3,us,2018-01-18,1,Netflix_Sep22,verizon
33.2,-97.1,us,2018-01-18,0,Netflix_Sep22,verizon
28.4,-81.4,us,2018-01-18,0,Netflix_Sep22,verizon
43.7,-116.7,us,2018-01-18,0,Netflix_Sep22,verizon
34.0,-118.5,us,2018-01-18,0,Netflix_Sep22,verizon
40.0,-74.3,us,2018-01-18,0,Netflix_Sep22,verizon
29.9,-95.7,us,2018-01-18,0,Netflix_Sep22,verizon
40.0,-75.1,us,2018-01-18,0,Netflix_Sep22,verizon
39.0,-77.0,us,2018-01-18,1,Netflix_Sep22,verizon
33.5,-112.1,us,2018-01-18,0,Netflix_Sep22,verizon
47.6,-122.1,us,2018-01-18,0,Netflix_Sep22,verizon
42.3,-71.1,us,2018-01-18,0,Netflix_Sep22,verizon
33.4,-86.7,us,2018-01-18,1,Netflix_Sep22,verizon
40.0,-75.2,us,2018-01-18,0,Skype_,verizon
40.8,-73.6,us,2018-01-18,1,Netflix_Sep22,verizon
28.0,-81.9,us,2018-01-18,0,Netflix_Sep22,verizon
44.5,-93.2,us,2018-01-18,0,Netflix_Sep22,verizon
43.7,-116.7,us,2018-01-18,0,Netflix_Sep22,verizon
43.0,-108.5,us,2018-01-18,1,Netflix_Sep22,verizon
35.5,-97.5,us,2018-01-18,0,Netflix_Sep22,verizon
40.8,-73.6,us,2018-01-18,0,Netflix_Sep22,verizon
37.3,-107.9,us,2018-01-18,0,Netflix_Sep22,verizon
39.2,-85.9,us,2018-01-18,0,Netflix_Sep22,verizon
39.3,-84.3,us,2018-01-18,1,Netflix_Sep22,verizon
33.7,-84.3,us,2018-01-18,0,Netflix_Sep22,verizon
43.0,-108.5,us,2018-01-18,0,Netflix_Sep22,verizon
37.5,-77.6,us,2018-01-18,1,Netflix_Sep22,verizon
44.0,-92.5,us,2018-01-18,0,Netflix_Sep22,verizon
37.3,-107.9,us,2018-01-18,0,Netflix_Sep22,verizon
41.7,-83.6,ca,2018-01-18,0,Netflix_Sep22,verizon
35.0,-85.3,us,2018-01-18,0,Netflix_Sep22,verizon
40.3,-83.4,us,2018-01-18,0,Netflix_Sep22,verizon
40.0,-75.9,us,2018-01-18,0,Skype_,verizon
42.5,-83.5,us,2018-01-18,0,Netflix_Sep22,verizon
39.0,-77.0,us,2018-01-18,0,Skype_,verizon
40.7,-74.0,us,2018-01-18,1,Netflix_Sep22,verizon
39.7,-105.0,us,2018-01-18,0,Netflix_Sep22,verizon
,,,2018-01-18,0,Netflix_Sep22,verizon
32.9,-97.0,us,2018-01-18,0,Netflix_Sep22,verizon
32.5,-92.6,us,2018-01-18,0,Netflix_Sep22,verizon
38.8,-76.9,us,2018-01-18,0,Netflix_Sep22,verizon
42.0,-87.8,us,2018-01-18,1,Netflix_Sep22,verizon
40.0,-75.1,us,2018-01-18,0,Netflix_Sep22,verizon
42.5,-83.5,us,2018-01-18,0,Netflix_Sep22,verizon
33.7,-117.7,us,2018-01-18,0,Netflix_Sep22,verizon
26.3,-80.2,us,2018-01-18,0,Netflix_Sep22,verizon
38.9,-77.2,us,2018-01-18,0,Skype_,verizon
44.8,-93.4,us,2018-01-18,0,Netflix_Sep22,verizon
40.1,-83.1,us,2018-01-18,1,Netflix_Sep22,verizon
40.0,-75.2,us,2018-01-18,0,Skype_,verizon
39.2,-85.9,us,2018-01-18,0,Netflix_Sep22,verizon
40.8,-74.1,us,2018-01-18,0,Skype_,verizon
40.5,-78.4,us,2018-01-18,0,Netflix_Sep22,verizon
42.5,-71.3,us,2018-01-18,1,Netflix_Sep22,verizon
47.0,-122.8,us,2018-01-18,0,Netflix_Sep22,verizon
40.7,-73.5,us,2018-01-18,0,Skype_,verizon
44.8,-93.4,us,2018-01-18,1,Netflix_Sep22,verizon
38.9,-77.0,us,2018-01-18,0,Netflix_Sep22,verizon
35.0,-85.3,us,2018-01-18,1,Netflix_Sep22,verizon
41.5,-90.6,us,2018-01-18,1,Netflix_Sep22,verizon
39.5,-76.3,us,2018-01-18,0,Skype_,verizon
35.3,-119.0,us,2018-01-18,0,Netflix_Sep22,verizon
39.8,-75.5,us,2018-01-18,0,Skype_,verizon
40.7,-74.4,us,2018-01-18,0,Netflix_Sep22,verizon
37.2,-122.0,us,2018-01-18,1,Netflix_Sep22,verizon
39.1,-108.5,us,2018-01-18,0,Netflix_Sep22,verizon
30.4,-87.3,us,2018-01-18,0,Netflix_Sep22,verizon
,,,2018-01-18,1,Netflix_Sep22,verizon
47.6,-122.3,us,2018-01-18,1,Netflix_Sep22,verizon
,,,2018-01-18,0,Netflix_Sep22,verizon
33.1,-96.7,us,2018-01-18,0,Netflix_Sep22,verizon
,,,2018-01-18,0,Skype_,verizon
36.3,-85.9,us,2018-01-18,1,Netflix_Sep22,verizon
34.9,-82.3,us,2018-01-18,0,Netflix_Sep22,verizon
35.3,-119.0,us,2018-01-18,0,Netflix_Sep22,verizon
32.7,-117.1,us,2018-01-18,0,Netflix_Sep22,verizon
42.6,-71.4,us,2018-01-18,0,Skype_,verizon
37.0,-122.0,us,2018-01-18,0,Netflix_Sep22,verizon
46.6,-120.5,us,2018-01-18,0,Netflix_Sep22,verizon
,,,2018-01-18,1,Netflix_Sep22,verizon
47.5,-122.0,us,2018-01-18,0,Netflix_Sep22,verizon
38.9,-92.3,us,2018-01-18,0,Netflix_Sep22,verizon
43.3,-86.3,us,2018-01-18,1,Netflix_Sep22,verizon
,,,2018-01-18,0,Netflix_Sep22,verizon
45.5,-122.7,us,2018-01-18,0,Netflix_Sep22,verizon
41.7,-91.5,us,2018-01-18,0,Netflix_Sep22,verizon
,,,2018-01-18,0,Netflix_Sep22,verizon
40.6,-83.6,us,2018-01-18,0,Netflix_Sep22,verizon
33.6,-112.1,us,2018-01-18,0,Netflix_Sep22,verizon
47.5,-122.0,us,2018-01-18,0,Netflix_Sep22,verizon
39.9,-84.1,us,2018-01-18,0,Netflix_Sep22,verizon
39.0,-94.7,us,2018-01-18,0,Netflix_Sep22,verizon
40.5,-105.0,us,2018-01-18,1,Netflix_Sep22,verizon
40.7,-74.3,us,2018-01-18,0,Skype_,verizon
39.1,-84.4,us,2018-01-18,0,Netflix_Sep22,verizon
32.9,-96.7,us,2018-01-18,0,Netflix_Sep22,verizon
42.0,-87.8,us,2018-01-18,1,Netflix_Sep22,verizon
39.9,-84.1,us,2018-01-18,0,Netflix_Sep22,verizon
41.9,-87.7,us,2018-01-18,1,Netflix_Sep22,verizon
40.8,-96.6,us,2018-01-18,0,Netflix_Sep22,verizon
40.7,-74.3,us,2018-01-18,0,Skype_,verizon
33.4,-112.0,us,2018-01-18,1,Netflix_Sep22,verizon
34.0,-118.0,us,2018-01-18,0,Netflix_Sep22,verizon
40.2,-75.5,us,2018-01-18,0,Skype_,verizon
40.2,-75.5,us,2018-01-18,0,Youtube_,verizon
33.7,-85.8,us,2018-01-18,0,Netflix_Sep22,verizon
40.7,-74.4,us,2018-01-18,1,Netflix_Sep22,verizon
38.4,-121.4,us,2018-01-18,0,Netflix_Sep22,verizon
40.8,-74.0,us,2018-01-18,0,Youtube_,verizon
44.4,-88.4,us,2018-01-18,0,Netflix_Sep22,verizon
40.7,-74.4,us,2018-01-18,1,Netflix_Sep22,verizon
39.8,-75.4,us,2018-01-18,1,Netflix_Sep22,verizon
33.6,-85.8,us,2018-01-18,0,Netflix_Sep22,verizon
37.8,-122.4,us,2018-01-18,0,Netflix_Sep22,verizon
41.8,-71.4,us,2018-01-18,0,Skype_,verizon
41.8,-71.4,us,2018-01-18,0,Youtube_,verizon
37.4,-122.0,us,2018-01-18,1,Netflix_Sep22,verizon
34.1,-118.3,us,2018-01-18,0,Netflix_Sep22,verizon
,,,2018-01-18,1,Netflix_Sep22,verizon
,,,2018-01-18,1,Netflix_Sep22,verizon
41.7,-71.4,us,2018-01-18,0,Skype_,verizon
41.7,-71.4,us,2018-01-18,0,Skype_,verizon
,,,2018-01-18,0,Netflix_Sep22,verizon
,,,2018-01-18,0,Netflix_Sep22,verizon
40.6,-75.4,us,2018-01-18,0,Netflix_Sep22,verizon
40.6,-75.4,us,2018-01-18,0,Netflix_Sep22,verizon
